,CODE,CODE Latitude,CODE Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1513,M6K,43.6383,-79.4301,Common Sort,43.641029888414444,-79.43461986817455,Thrift / Vintage Store
1514,M6K,43.6383,-79.4301,Capital Espresso And Pastries,43.64097266938929,-79.43457972642001,Café
1515,M6K,43.6383,-79.4301,The Public Butter,43.64193836651804,-79.4303990877073,Thrift / Vintage Store
1516,M6K,43.6383,-79.4301,The Well,43.64151083909134,-79.43203007772871,Chiropractor
1517,M6K,43.6383,-79.4301,SCHOOL Restaurant,43.6377753703417,-79.42429737067897,Breakfast Spot
1518,M6K,43.6383,-79.4301,Skyline Restaurant,43.64095872321704,-79.43509991395402,Diner
1519,M6K,43.6383,-79.4301,Superpoint Express,43.640814,-79.434316,Pizza Place
1520,M6K,43.6383,-79.4301,Metro at West Queen West,43.64243722396629,-79.42772626876916,Supermarket
1521,M6K,43.6383,-79.4301,Shopgirls Gallery Boutique,43.64162533891366,-79.43195234215757,Accessories Store
1522,M6K,43.6383,-79.4301,Duggan's Brewery,43.64155614757265,-79.43221717928108,Brewery
1523,M6K,43.6383,-79.4301,Mike's Liberty Grill,43.63750507397488,-79.42464979436862,Breakfast Spot
1524,M6K,43.6383,-79.4301,Vogue Supper Club,43.63695126198934,-79.42544606558822,Restaurant
1525,M6K,43.6383,-79.4301,Pia Bouman School,43.642617738727566,-79.43014759523939,Dance Studio
1526,M6K,43.6383,-79.4301,Gallery 1313,43.64118773268068,-79.43337841340815,Art Gallery
1527,M6K,43.6383,-79.4301,The Future of Frances Watson,43.64120250867021,-79.4338430400482,Boutique
1528,M6K,43.6383,-79.4301,Joker Cafe,43.63572658167962,-79.42603944906266,Café
1529,M6K,43.6383,-79.4301,LCBO,43.640910182877256,-79.43490107370239,Liquor Store
1530,M6K,43.6383,-79.4301,Motel,43.641904734796846,-79.43021142769283,Bar
1531,M6K,43.6383,-79.4301,Starbucks,43.642389,-79.427923,Coffee Shop
1532,M6K,43.6383,-79.4301,Queen Supermarket,43.634264921487066,-79.42911195252461,Grocery Store
1533,M6L,43.7137,-79.4869,Rustic Bakery,43.715413998974796,-79.49030028640821,Bakery
1534,M6L,43.7137,-79.4869,Sporty,43.71650314331055,-79.48983764648438,Basketball Court
1535,M5H,43.6496,-79.3833,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
1536,M5H,43.6496,-79.3833,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
1537,M5H,43.6496,-79.3833,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
1538,M5H,43.6496,-79.3833,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
1539,M5H,43.6496,-79.3833,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
1540,M5H,43.6496,-79.3833,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
1541,M5H,43.6496,-79.3833,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
1542,M5H,43.6496,-79.3833,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
1543,M5H,43.6496,-79.3833,Maman,43.64830873804684,-79.38225333898805,Café
1544,M5H,43.6496,-79.3833,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
1545,M5H,43.6496,-79.3833,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
1546,M5H,43.6496,-79.3833,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
1547,M5H,43.6496,-79.3833,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
1548,M5H,43.6496,-79.3833,King Taps,43.648475974183,-79.38205778358744,Gastropub
1549,M5H,43.6496,-79.3833,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
1550,M5H,43.6496,-79.3833,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
1551,M5H,43.6496,-79.3833,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
1552,M5H,43.6496,-79.3833,Canoe,43.647452066183476,-79.38132001815676,Restaurant
1553,M5H,43.6496,-79.3833,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
1554,M5H,43.6496,-79.3833,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
1555,M5H,43.6496,-79.3833,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
1556,M5H,43.6496,-79.3833,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
1557,M5H,43.6496,-79.3833,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
1558,M5H,43.6496,-79.3833,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
1559,M5H,43.6496,-79.3833,Hilton,43.6499459,-79.385479,Hotel
1560,M5H,43.6496,-79.3833,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
1561,M5H,43.6496,-79.3833,Pi Co.,43.648651,-79.385874,Pizza Place
1562,M5H,43.6496,-79.3833,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
1563,M5H,43.6496,-79.3833,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
1564,M5H,43.6496,-79.3833,The Cambridge Club,43.65166287812755,-79.38307469732278,Gym
1565,M5H,43.6496,-79.3833,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
1566,M5H,43.6496,-79.3833,Canadian Opera Company,43.6506601893789,-79.38624169559013,Opera House
1567,M5H,43.6496,-79.3833,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
1568,M5H,43.6496,-79.3833,Dineen Coffee,43.650497,-79.378765,Café
1569,M5H,43.6496,-79.3833,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
1570,M5H,43.6496,-79.3833,Ninki Izakaya,43.65022782352305,-79.38486260004564,Japanese Restaurant
1571,M5H,43.6496,-79.3833,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
1572,M5H,43.6496,-79.3833,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
1573,M5H,43.6496,-79.3833,JaBistro,43.64968685893743,-79.38809001547467,Sushi Restaurant
1574,M5H,43.6496,-79.3833,Bymark,43.647217284018005,-79.38125188166379,Restaurant
1575,M5H,43.6496,-79.3833,Lobby Lounge at the Shangri-La Toronto,43.64915499986854,-79.38654574367817,Lounge
1576,M5H,43.6496,-79.3833,Ruth's Chris Steak House,43.6499174,-79.3857238,Steakhouse
1577,M5H,43.6496,-79.3833,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
1578,M5H,43.6496,-79.3833,Downtown Toronto,43.65323167517444,-79.38529600606677,Neighborhood
1579,M5H,43.6496,-79.3833,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
1580,M5H,43.6496,-79.3833,Tachi,43.65059603893127,-79.38339613055128,Sushi Restaurant
1581,M5H,43.6496,-79.3833,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
1582,M5H,43.6496,-79.3833,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
1583,M5H,43.6496,-79.3833,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
1584,M5H,43.6496,-79.3833,Friendly Stranger - Cannabis Culture Shop,43.650386666114635,-79.38852348995324,Smoke Shop
1585,M5H,43.6496,-79.3833,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
1586,M5H,43.6496,-79.3833,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
1587,M5H,43.6496,-79.3833,Pai,43.64792310735613,-79.38857932631602,Thai Restaurant
1588,M5H,43.6496,-79.3833,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
1589,M5H,43.6496,-79.3833,Starbucks,43.646731,-79.383951,Coffee Shop
1590,M5H,43.6496,-79.3833,Kojin,43.64939770725357,-79.38609106624851,Colombian Restaurant
1591,M5H,43.6496,-79.3833,Michael's on Simcoe,43.64826881661747,-79.38632821234134,Steakhouse
1592,M5H,43.6496,-79.3833,Byblos Toronto,43.647615054171766,-79.3883810317138,Mediterranean Restaurant
1593,M5H,43.6496,-79.3833,Colibri,43.651041,-79.384065,Taco Place
1594,M5H,43.6496,-79.3833,Fune Japanese Restaurant,43.64851365544565,-79.38645657820041,Japanese Restaurant
1595,M5H,43.6496,-79.3833,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
1596,M5H,43.6496,-79.3833,Burrito Boyz,43.6484455955513,-79.3879951787513,Burrito Place
1597,M5H,43.6496,-79.3833,The Burger's Priest,43.64864328298093,-79.38753876719665,Fast Food Restaurant
1598,M5H,43.6496,-79.3833,FLOCK Rotisserie + Greens,43.65098849486318,-79.38191708712704,Salad Place
1599,M5H,43.6496,-79.3833,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
1600,M5H,43.6496,-79.3833,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
1601,M5H,43.6496,-79.3833,Papyrus,43.64819540954937,-79.3813921854217,Gift Shop
1602,M5H,43.6496,-79.3833,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
1603,M5H,43.6496,-79.3833,Toronto City Hall Rooftop Garden,43.651230845735505,-79.3837674874531,Garden
1604,M5H,43.6496,-79.3833,Bardi's Steak House,43.64622,-79.383074,Restaurant
1605,M5H,43.6496,-79.3833,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
1606,M5H,43.6496,-79.3833,Café Plenty,43.6491179354577,-79.37831288380438,Café
1607,M5H,43.6496,-79.3833,Five Guys,43.6487987190222,-79.3816807899204,Burger Joint
1608,M5H,43.6496,-79.3833,Royal Alexandra Theatre,43.647255,-79.38753,Theater
1609,M5H,43.6496,-79.3833,Copacabana Grilled Brazilian,43.64833259480477,-79.3881514766071,Brazilian Restaurant
1610,M5H,43.6496,-79.3833,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
1611,M5H,43.6496,-79.3833,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
1612,M5H,43.6496,-79.3833,Indigo,43.65351471121164,-79.38069591056922,Bookstore
1613,M5H,43.6496,-79.3833,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym
1614,M5H,43.6496,-79.3833,Hilton Toronto Executive Lounge,43.650363125865155,-79.38580184119992,Breakfast Spot
1615,M5H,43.6496,-79.3833,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
1616,M5H,43.6496,-79.3833,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
1617,M5H,43.6496,-79.3833,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
1618,M5H,43.6496,-79.3833,Leña,43.651722,-79.379205,Latin American Restaurant
1619,M5H,43.6496,-79.3833,Momofuku Noodle Bar,43.6493658716176,-79.38621652451032,Noodle House
1620,M5H,43.6496,-79.3833,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1621,M5H,43.6496,-79.3833,HotBlack Coffee,43.65036434800487,-79.38866907575726,Coffee Shop
1622,M5H,43.6496,-79.3833,Apple Eaton Centre,43.6528177,-79.3806173,Electronics Store
1623,M5H,43.6496,-79.3833,Freshii,43.649273084327184,-79.38374831204301,Salad Place
1624,M5H,43.6496,-79.3833,Eggspectation Bell Trinity Square,43.65314383888587,-79.38198016678167,Breakfast Spot
1625,M5H,43.6496,-79.3833,LUSH,43.653557,-79.3804,Cosmetics Shop
1626,M5H,43.6496,-79.3833,Astarté Fresh Yogurt Bar,43.647595917807365,-79.38641938975012,Café
1627,M5H,43.6496,-79.3833,Nadège,43.65057930357105,-79.38347551719117,Dessert Shop
1628,M5H,43.6496,-79.3833,Thai Island,43.64914597811404,-79.38379835292523,Thai Restaurant
1629,M5H,43.6496,-79.3833,Daily Press Juicery,43.65038785952372,-79.38879174332155,Juice Bar
1630,M5H,43.6496,-79.3833,Bay Adelaide Centre,43.650878539102386,-79.38000310739676,Office
1631,M5H,43.6496,-79.3833,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
1632,M5H,43.6496,-79.3833,Hakata Ikkousha Ramen,43.650299,-79.388753,Ramen Restaurant
1633,M5H,43.6496,-79.3833,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
1634,M5H,43.6496,-79.3833,Green Box Fresh Food Bar,43.650437581817954,-79.38861137514365,Sandwich Place
1635,M5J,43.62300000000001,-79.3936,Bestival Toronto,43.62314011248519,-79.39110744527768,Music Venue
1636,M5J,43.62300000000001,-79.3936,The Tree of Knowledge,43.61960193520263,-79.3942301870698,Park
1637,M5J,43.62300000000001,-79.3936,Hanlan's Point - mooring wall,43.62024014009708,-79.39026626617073,Harbor / Marina
1638,M5J,43.62300000000001,-79.3936,The Mermaid Cafe,43.619263971909525,-79.39131086652745,Café
1639,M9M,43.7366,-79.5401,Panino Cappuccino,43.7383895,-79.5393467,Café
1640,M9M,43.7366,-79.5401,Tim Hortons,43.73375733224589,-79.5366146448666,Coffee Shop
1641,M9M,43.7366,-79.5401,Dollar Tree,43.73918047709298,-79.53900240275159,Discount Store
1642,M9M,43.7366,-79.5401,Mi Pueblo,43.739466575344274,-79.53889811118543,Latin American Restaurant
1643,M9M,43.7366,-79.5401,Shell's Food Store,43.7401206464892,-79.5402264474719,Grocery Store
1644,M9M,43.7366,-79.5401,Las Brisas Del Mar,43.73636484222052,-79.53489517642417,Nightclub
1645,M9N,43.7068,-79.517,Elm Park,43.70613889238497,-79.51586870967138,Park
1646,M9N,43.7068,-79.517,Maison Birks,43.705857412773675,-79.51610233037395,Jewelry Store
1647,M9N,43.7068,-79.517,Olympic convenience store,43.70448603955921,-79.51578933384089,Convenience Store
1648,M9N,43.7068,-79.517,Grattan Park,43.70622161954314,-79.52170483861298,Park
1649,M9P,43.6949,-79.5323,Mayflower Chinese Food,43.69275315666511,-79.53156594082111,Chinese Restaurant
1650,M9P,43.6949,-79.5323,Starbucks,43.696338,-79.533398,Coffee Shop
1651,M9P,43.6949,-79.5323,Subway,43.69292687319966,-79.5314711469564,Sandwich Place
1652,M9P,43.6949,-79.5323,Pizza Hut,43.69643127748791,-79.53323325309887,Pizza Place
1653,M9P,43.6949,-79.5323,Metro,43.69124813823024,-79.53101009130563,Supermarket
1654,M9P,43.6949,-79.5323,Pizza Nova,43.69281687469844,-79.53156995754804,Pizza Place
1655,M9P,43.6949,-79.5323,2 Bros Cuisine,43.69249918005648,-79.53169763088226,Middle Eastern Restaurant
1656,M9P,43.6949,-79.5323,Dollarama,43.691945,-79.531593,Discount Store
1657,M9P,43.6949,-79.5323,Baskin-Robbins,43.69154676061439,-79.53170170483699,Ice Cream Shop
1658,M9P,43.6949,-79.5323,Royal York Fruit Market,43.69149356710751,-79.5314711469564,Flea Market
1659,M5M,43.7335,-79.4177,Aroma Espresso Bar,43.73597504480755,-79.42039080887425,Café
1660,M5M,43.7335,-79.4177,Darbar Persian Grill,43.735484,-79.420006,Restaurant
1661,M5M,43.7335,-79.4177,Francobollo,43.734556923055784,-79.41954908679143,Italian Restaurant
1662,M5M,43.7335,-79.4177,Sakura Garden,43.73339792581388,-79.41949129828605,Sushi Restaurant
1663,M5M,43.7335,-79.4177,The Copper Chimney,43.73619518432498,-79.42027081330127,Indian Restaurant
1664,M5M,43.7335,-79.4177,Pheasant & Firkin,43.73517255469138,-79.41970208136466,Pub
1665,M5M,43.7335,-79.4177,Satay on the Road,43.735310312009226,-79.41978338676937,Thai Restaurant
1666,M5M,43.7335,-79.4177,Tim Hortons,43.735355956224325,-79.41960454261636,Coffee Shop
1667,M5M,43.7335,-79.4177,Freshii,43.731582455410454,-79.41910939095219,Juice Bar
1668,M5M,43.7335,-79.4177,Starbucks,43.732604,-79.419136,Coffee Shop
1669,M5M,43.7335,-79.4177,Drums N Flats,43.73503512478632,-79.42003978035157,Comfort Food Restaurant
1670,M5M,43.7335,-79.4177,Karbouzi Greek Taverna,43.7362044620751,-79.42035885441898,Greek Restaurant
1671,M5M,43.7335,-79.4177,LCBO,43.73106478660271,-79.41923740055336,Liquor Store
1672,M5M,43.7335,-79.4177,Shoppers Drug Mart,43.736276,-79.419705,Pharmacy
1673,M5M,43.7335,-79.4177,Dino's No Frills,43.730699,-79.418535,Grocery Store
1674,M5M,43.7335,-79.4177,Il Fornaro,43.734073,-79.41987,Italian Restaurant
1675,M5M,43.7335,-79.4177,Subway,43.73148485587151,-79.41954981345089,Sandwich Place
1676,M5M,43.7335,-79.4177,Bruno's Fine Food,43.7366419570093,-79.4198699051871,Butcher
1677,M5M,43.7335,-79.4177,Subway,43.73159539578682,-79.41963959053555,Sandwich Place
1678,M5M,43.7335,-79.4177,Pizza Pizza,43.731952,-79.415019,Pizza Place
1679,M5M,43.7335,-79.4177,Safari Bar and Grill,43.72905148409205,-79.41810862863923,American Restaurant
1680,M5M,43.7335,-79.4177,Nara Sushi,43.73377349763694,-79.41956007911853,Japanese Restaurant
1681,M5M,43.7335,-79.4177,Short & Sweet Cupcakes,43.73398728803477,-79.41965901042369,Cupcake Shop
1682,M5M,43.7335,-79.4177,Eggsmart,43.734886,-79.419632,Breakfast Spot
1683,M5M,43.7335,-79.4177,Thai One On in North York,43.736483954289646,-79.4202733039856,Thai Restaurant
1684,M5M,43.7335,-79.4177,Pizzaiolo,43.729493815505855,-79.41843830107922,Pizza Place
1685,M6M,43.6934,-79.4857,Tim Hortons,43.6957213925918,-79.48775097727776,Coffee Shop
1686,M6M,43.6934,-79.4857,Trethewey Park,43.69452081617517,-79.48638589534515,Playground
1687,M6M,43.6934,-79.4857,Gilchrist Vending,43.692,-79.487519,ATM
1688,M6M,43.6934,-79.4857,McDonald's,43.692926495448766,-79.47998177868274,Fast Food Restaurant
1689,M6N,43.6748,-79.4839,Junction Craft Brewing,43.67329938917178,-79.47839140892029,Brewery
1690,M6N,43.6748,-79.4839,Rainhard Brewing,43.67269006118166,-79.47867903828485,Brewery
1691,M6N,43.6748,-79.4839,Shacklands Brewing,43.67295080687277,-79.47864755988121,Brewery
1692,M6N,43.6748,-79.4839,Modern Sensibility,43.67809164925885,-79.48476433753967,Furniture / Home Store
1693,M6N,43.6748,-79.4839,Henrietta Park,43.67141626805629,-79.48145926898869,Park
1694,M6N,43.6748,-79.4839,The Monkey Vault,43.672319023522476,-79.47879537517305,Athletics & Sports
1695,M6P,43.6605,-79.4633,Lithuania Park,43.658666653470426,-79.46303844451904,Park
1696,M6P,43.6605,-79.4633,Original Funplex,43.66221349577354,-79.45938231569308,Dive Bar
1697,M6P,43.6605,-79.4633,High Park Village,43.65643746478208,-79.46443763560046,Residential Building (Apartment / Condo)
1698,M5P,43.6966,-79.41199999999998,Kay Gardner Beltline Trail,43.698445835574525,-79.40687298774719,Trail
1699,M5P,43.6966,-79.41199999999998,Locksmith Forest Hill,43.693770525826245,-79.41381832406478,Locksmith
1700,M5P,43.6966,-79.41199999999998,Newmarket Criminal Defence Lawyer,43.69946506999592,-79.4150698184967,Lawyer
1701,M5P,43.6966,-79.41199999999998,TTC Bus #14 Glencairn,43.70022082088619,-79.41027359709935,Bus Line
1702,M5P,43.6966,-79.41199999999998,Forest Hill Road Park,43.69794474434431,-79.4066047668457,Park
1703,M5R,43.6736,-79.4035,Ezra's Pound,43.67515283323029,-79.40585846415303,Café
1704,M5R,43.6736,-79.4035,Big Crow,43.675896076491284,-79.40368028354095,BBQ Joint
1705,M5R,43.6736,-79.4035,Playa Cabana,43.67611179256714,-79.4012790354265,Mexican Restaurant
1706,M5R,43.6736,-79.4035,Roti Cuisine of India,43.67461834990478,-79.40824866273744,Indian Restaurant
1707,M5R,43.6736,-79.4035,Haute Coffee,43.675817902127925,-79.40279309076072,Café
1708,M5R,43.6736,-79.4035,Madame Boeuf And Flea,43.67524,-79.40662,Burger Joint
1709,M5R,43.6736,-79.4035,Mistura,43.67428461619599,-79.398425962694,Italian Restaurant
1710,M5R,43.6736,-79.4035,Le Paradis,43.67500732033419,-79.40003625111297,French Restaurant
1711,M5R,43.6736,-79.4035,Toronto Archives,43.67644734460629,-79.40750861881347,History Museum
1712,M5R,43.6736,-79.4035,Fet Zun,43.675147,-79.406346,Middle Eastern Restaurant
1713,M5R,43.6736,-79.4035,Krispy Kreme Doughnut Cafe,43.674732,-79.40773,Donut Shop
1714,M5R,43.6736,-79.4035,Pour House,43.675640867179204,-79.40382084040043,Pub
1715,M5R,43.6736,-79.4035,The Annex Hodgepodge,43.674975198818274,-79.40654256081908,Sandwich Place
1716,M5R,43.6736,-79.4035,Jean Sibelius Square,43.67142628683921,-79.40883090368688,Park
1717,M5R,43.6736,-79.4035,LCBO,43.675344431726565,-79.40532725232431,Liquor Store
1718,M5R,43.6736,-79.4035,Martino's Pizza,43.67555992434719,-79.40355789179394,Pizza Place
1719,M5R,43.6736,-79.4035,Subway,43.675070588962015,-79.40687736441805,Sandwich Place
1720,M5R,43.6736,-79.4035,Tim Hortons,43.67579963362535,-79.40353178302757,Coffee Shop
1721,M5R,43.6736,-79.4035,Shoppers Drug Mart,43.674959,-79.407986,Pharmacy
1722,M5R,43.6736,-79.4035,Summerhill Nursery & Floral,43.67696110455905,-79.40244337407307,Garden Center
1723,M5R,43.6736,-79.4035,Blinds To Go,43.674163,-79.398606,Furniture / Home Store
1724,M5R,43.6736,-79.4035,Figures,43.67379121924397,-79.39757752425066,American Restaurant
